Date,Open,High,Low,Close,Volume,label
2017-07-24,48.611,49.31,48.5385,49.017,64376060,46.468
2017-07-25,47.6905,47.985,47.27,47.535,93166420,46.3395
2017-07-26,47.734,47.75,47.114,47.39,41643880,46.145
2017-07-27,47.589,47.589,46.0,46.7045,62589300,45.362
2017-07-28,46.47,47.1915,46.375,47.0765,36049020,45.7195
2017-07-31,47.0945,47.1795,46.302,46.525,39309100,46.1335
2017-08-01,46.619,46.8724,46.463,46.5415,24694920,46.111
2017-08-02,46.4305,46.63,45.834,46.5195,36448480,46.348
2017-08-03,46.517,46.612,46.112,46.1825,24039500,45.549
2017-08-04,46.332,46.5154,46.1515,46.398,21638360,45.5335
2017-08-07,46.453,46.585,46.325,46.468,20634420,45.333
2017-08-08,46.3545,46.7907,46.2805,46.3395,21150640,46.2345
2017-08-09,46.0305,46.299,45.8625,46.145,23826820,46.35
2017-08-10,45.8775,45.963,45.3065,45.362,35147780,46.064
2017-08-11,45.3985,45.889,45.279,45.7195,24119400,45.7945
2017-08-14,46.1265,46.2334,45.9095,46.1335,21268240,45.6905
2017-08-15,46.2115,46.3275,45.991,46.111,17650220,46.0645
2017-08-16,46.2645,46.635,46.1723,46.348,20115220,46.4785
2017-08-17,46.289,46.343,45.549,45.549,25090060,46.9665
2017-08-18,45.5155,45.7638,45.3577,45.5335,26840220,46.867
2017-08-21,45.5,45.65,45.17,45.333,18847680,46.4225
2017-08-22,45.636,46.293,45.5738,46.2345,23326520,46.3905
2017-08-23,46.0965,46.4965,45.968,46.35,21771800,46.801
2017-08-24,46.433,46.542,45.775,46.064,25398100,46.325
2017-08-25,46.1745,46.2778,45.775,45.7945,21055500,46.454
2017-08-28,45.8,45.9622,45.5935,45.6905,21707060,46.6035
2017-08-29,45.255,46.1665,45.25,46.0645,23710020,46.7545
2017-08-30,46.0025,46.5409,45.9825,46.4785,26022540,46.2555
2017-08-31,46.588,47.099,46.588,46.9665,31537500,46.0145
2017-09-01,47.0565,47.124,46.7575,46.867,18940780,45.75
2017-09-05,46.654,46.85,46.098,46.4225,26935940,46.0905
2017-09-06,46.5075,46.5458,45.9635,46.3905,30545480,46.579
2017-09-07,46.5865,46.8205,46.181,46.801,24239940,46.6225
2017-09-08,46.8245,46.8495,46.244,46.325,19983320,46.4265
2017-09-11,46.7125,46.919,46.346,46.454,25321580,46.0485
2017-09-12,46.6295,46.674,46.193,46.6035,22681080,46.243
2017-09-13,46.533,46.8625,46.493,46.7545,22024380,47.2245
2017-09-14,46.5625,46.6385,46.2,46.2555,27910860,47.475
2017-09-15,46.233,46.3245,45.818,46.0145,49990900,47.9555
2017-09-18,46.0005,46.104,45.53,45.75,26016520,47.6635
2017-09-19,45.871,46.121,45.6275,46.0905,18465060,47.8895
2017-09-20,46.149,46.694,46.1,46.579,30845320,47.584
2017-09-21,46.65,46.8265,46.1915,46.6225,24541320,48.498
2017-09-22,46.3875,46.7365,46.324,46.4265,21043420,48.919
2017-09-25,46.2725,46.32,45.485,46.0485,37117720,48.85
2017-09-26,46.186,46.541,46.057,46.243,33334980,48.63
2017-09-27,46.387,47.495,46.387,47.2245,44750760,49.4625
2017-09-28,47.068,47.5345,47.0275,47.475,19944040,49.3955
2017-09-29,47.6,47.9893,47.5755,47.9555,31594560,49.484
2017-10-02,47.999,48.127,47.392,47.6635,25657220,49.6
2017-10-03,47.7,47.9,47.457,47.8895,17766120,49.609
2017-10-04,47.85,48.0195,47.5345,47.584,19035840,49.6405
2017-10-05,47.7745,48.5455,47.759,48.498,24267360,49.2225
2017-10-06,48.335,48.973,48.168,48.919,23454760,49.41
2017-10-09,49.0,49.2712,48.8055,48.85,17814440,48.4225
2017-10-10,49.0,49.0785,48.304,48.63,19362300,48.527
2017-10-11,48.686,49.5355,48.6125,49.4625,33857600,48.6665
2017-10-12,49.3725,49.706,49.25,49.3955,25567260,48.628
2017-10-13,49.6,49.8605,49.45,49.484,23391740,50.9635
2017-10-16,49.605,49.6954,49.2,49.6,18204920,50.8555
2017-10-17,49.5145,49.822,49.4295,49.609,25803140,50.832
2017-10-18,49.5885,49.836,49.3488,49.6405,21150120,51.275
2017-10-19,49.3,49.444,48.9195,49.2225,26258040,51.279
2017-10-20,49.472,49.55,49.229,49.41,23523540,51.624
2017-10-23,49.476,49.476,48.306,48.4225,29566160,51.295
2017-10-24,48.5,48.6115,48.05,48.527,24121980,51.6665
2017-10-25,48.4185,48.8045,48.026,48.6665,24208380,51.9925
2017-10-26,49.0,49.38,48.61,48.628,40620780,51.5525
2017-10-27,50.4555,52.4195,50.4125,50.9635,103318660,51.4035
2017-10-30,50.7,51.2485,50.375,50.8555,41701240,51.2875
2017-10-31,50.761,51.2,50.521,50.832,26627820,51.3
2017-11-01,50.8605,51.4835,50.8475,51.275,27468880,51.0455
2017-11-02,51.088,51.4045,50.6505,51.279,20979400,51.625
2017-11-03,51.1055,51.6325,51.0155,51.624,21527000,50.9545
2017-11-06,51.4495,51.7435,51.25,51.295,22495300,50.919
2017-11-07,51.3635,51.698,51.356,51.6665,22242920,51.7245
2017-11-08,51.526,52.176,51.4225,51.9925,21767900,51.798
2017-11-09,51.6995,51.6995,50.9835,51.5525,24897720,52.0305
2017-11-10,51.323,51.538,51.264,51.4035,14413480,52.718
2017-11-13,51.171,51.579,51.1285,51.2875,17712300,52.3705
2017-11-14,51.1295,51.3405,50.7075,51.3,19174940,51.083
2017-11-15,50.9605,51.2045,50.771,51.0455,16960100,51.0705
2017-11-16,51.126,51.796,51.126,51.625,22588500,50.5085
2017-11-17,51.7005,51.721,50.8875,50.9545,27340740,49.934
2017-11-20,51.013,51.1305,50.875,50.919,19033920,50.2575
2017-11-21,51.1655,51.7555,51.133,51.7245,21923440,50.919
2017-11-22,51.75,51.9855,51.5715,51.798,14927080,51.5465
2017-11-24,51.7935,52.159,51.75,52.0305,10739920,51.844
2017-11-27,52.0,52.773,51.922,52.718,26149520,52.055
2017-11-28,52.7545,53.119,52.0,52.3705,28457540,52.024
2017-11-29,52.134,52.1795,50.7825,51.083,49164040,52.0305
2017-11-30,51.1185,51.4245,50.75,51.0705,34472700,52.4575
2017-12-01,50.79,51.1245,50.101,50.5085,38179700,53.2095
2017-12-04,50.633,50.805,49.7785,49.934,38121500,53.857
2017-12-05,49.797,51.0305,49.414,50.2575,41325520,53.534
2017-12-06,50.075,51.2485,50.057,50.919,25170380,53.2475
2017-12-07,51.0215,51.712,50.9035,51.5465,29163080,53.1815
2017-12-08,51.8745,52.1025,51.626,51.844,25769640,53.006
2017-12-11,51.775,52.19,51.6025,52.055,23810620,52.837
2017-12-12,51.9815,52.5155,51.6845,52.024,25590520,52.4685
2017-12-13,52.306,52.3335,51.919,52.0305,24407300,52.407
2017-12-14,52.25,52.925,52.1555,52.4575,31174440,52.32
2017-12-15,52.7305,53.381,52.475,53.2095,65512120,53.245
2017-12-18,53.304,53.9245,53.1,53.857,31040360,54.124
2017-12-19,53.76,53.842,53.1775,53.534,26768440,54.32
2017-12-20,53.589,53.669,53.076,53.2475,25365720,55.1115
2017-12-21,53.2475,53.4665,53.0895,53.1815,19731060,55.347
2017-12-22,53.0555,53.21,52.972,53.006,15101780,55.313
2017-12-26,52.9035,52.9415,52.51,52.837,15223700,55.1305
2017-12-27,52.8695,52.9185,52.4025,52.4685,25436020,55.276
2017-12-28,52.58,52.7375,52.2385,52.407,16692240,56.113
2017-12-29,52.336,52.485,52.245,52.32,17737880,56.088
2018-01-02,52.417,53.347,52.2615,53.245,24728020,56.599
2018-01-03,53.2155,54.3145,53.1605,54.124,28597660,56.4895
2018-01-04,54.4,54.6785,54.2,54.32,20074800,56.8755
2018-01-05,54.7,55.2125,54.6,55.1115,25578420,57.7905
2018-01-08,55.1115,55.5635,55.081,55.347,20935380,58.4985
2018-01-09,55.47,55.5285,55.0615,55.313,18042760,58.212
2018-01-10,54.855,55.23,54.8055,55.1305,20845940,58.5185
2018-01-11,55.315,55.325,54.9795,55.276,19559180,58.792
2018-01-12,55.1205,56.2145,55.0575,56.113,34369960,58.779
2018-01-16,56.6255,56.9955,55.8915,56.088,31333480,58.1845
2018-01-17,56.311,56.63,55.8505,56.599,24009580,58.497
2018-01-18,56.5705,56.6255,55.875,56.4895,23934860,58.385
2018-01-19,56.5915,56.893,56.415,56.8755,27804440,55.595
2018-01-22,56.8745,57.994,56.7555,57.7905,32322700,52.79
2018-01-23,57.9925,58.5815,57.9375,58.4985,26389360,54.03
2018-01-24,58.8665,58.993,58.0525,58.212,27658280,52.429
2018-01-25,58.6265,58.797,58.138,58.5185,29230400,50.076
2018-01-26,58.754,58.792,57.9055,58.792,39641900,51.889
2018-01-29,58.824,59.3445,58.599,58.779,26746840,52.624
2018-01-30,58.3915,58.826,58.176,58.1845,30923940,52.605
2018-01-31,58.5285,58.65,57.9565,58.497,30496920,53.4855
2018-02-01,58.1305,58.7,57.876,58.385,47762680,54.476
2018-02-02,56.1,56.1535,55.364,55.595,96762420,54.74
2018-02-05,54.53,55.5,52.6015,52.79,75414080,55.1355
2018-02-06,51.359,54.0855,51.1568,54.03,68959120,55.567
2018-02-07,54.077,54.089,52.413,52.429,47197600,55.3315
2018-02-08,52.7705,52.931,50.033,50.076,56204240,56.3395
2018-02-09,50.8625,52.1985,49.628,51.889,70079840,57.1875
2018-02-12,52.4,53.075,52.0465,52.624,41111400,55.9145
2018-02-13,52.25,52.9185,52.2045,52.605,24279040,55.2365
2018-02-14,52.4475,53.586,52.3375,53.4855,31107680,53.476
2018-02-15,53.9535,54.574,53.217,54.476,35715400,53.946
2018-02-16,54.4205,55.2335,54.4155,54.74,33610900,54.5465
2018-02-20,54.5285,55.6975,54.426,55.1355,27834280,54.753
2018-02-21,55.3235,56.6985,55.3165,55.567,30150100,55.482
2018-02-22,55.8095,56.141,55.1295,55.3315,26193240,56.3
2018-02-23,55.632,56.364,55.2355,56.3395,25184600,58.002
2018-02-26,56.39,57.198,56.335,57.1875,30306580,58.225
2018-02-27,57.062,57.202,55.9,55.9145,35481600,56.9085
2018-02-28,56.1515,56.3765,55.162,55.2365,37652000,57.4745
2018-03-01,55.3935,55.506,53.35,53.476,50318200,57.479
2018-03-02,52.654,54.1,52.406,53.946,45431020,56.7865
2018-03-05,53.757,54.855,53.45,54.5465,24043480,54.991
2018-03-06,54.961,55.0925,54.489,54.753,30655660,54.8855
2018-03-07,54.4595,55.611,54.274,55.482,25850740,54.544
2018-03-08,55.766,56.38,55.64,56.3,27102500,52.454
2018-03-09,56.8,58.04,56.623,58.002,42560760,51.0785
2018-03-12,58.1925,58.8525,57.871,58.225,43445440,52.6605
2018-03-13,58.5,58.838,56.6665,56.9085,38143420,50.255
2018-03-14,57.2605,57.9295,57.072,57.4745,25828300,50.228
2018-03-15,57.498,58.054,56.727,57.479,29444520,51.5895
2018-03-16,57.707,57.794,56.598,56.7865,61839080,50.3235
2018-03-19,56.0005,56.0995,54.4505,54.991,56118740,50.6705
2018-03-20,54.95,55.26,54.173,54.8855,36637920,51.257
2018-03-21,54.637,55.315,54.2575,54.544,37577460,51.3905
2018-03-22,54.094,54.145,52.2955,52.454,53339280,50.352
2018-03-23,52.3515,53.168,51.061,51.0785,43133440,50.7725
2018-03-26,52.3,52.7815,50.42,52.6605,53302620,51.582
2018-03-27,53.15,53.242,49.846,50.255,61906300,50.9985
2018-03-28,49.9,51.2115,49.032,50.228,67385500,51.6255
2018-03-29,50.5815,52.15,50.145,51.5895,54536600,51.4635
2018-04-02,51.141,51.74,49.5185,50.3235,53608000,51.899
2018-04-03,50.6955,51.0495,49.7035,50.6705,45501520,53.708
2018-04-04,49.6705,51.436,49.65,51.257,49693020,53.604
2018-04-05,52.0665,52.1395,51.0065,51.3905,27260980,54.385
2018-04-06,51.0,51.571,50.1515,50.352,34928600,53.648
2018-04-09,50.84,51.98,50.704,50.7725,35031180,53.3725
2018-04-10,51.322,51.814,50.567,51.582,40592960,50.999
2018-04-11,50.9985,51.568,50.7935,50.9985,29677620,51.059
2018-04-12,51.252,52.0345,51.0715,51.6255,27187780,52.002
2018-04-13,52.044,52.321,51.149,51.4635,24460340,51.5025
2018-04-16,51.85,52.162,51.337,51.899,24224160,50.8665
2018-04-17,52.5685,53.894,52.413,53.708,46405320,51.8655
2018-04-18,53.8715,53.8715,53.3115,53.604,26882760,51.219
2018-04-19,53.47,54.7085,53.409,54.385,34953420,51.186
2018-04-20,54.1,54.6175,53.4785,53.648,37793720,52.4105
2018-04-23,53.893,54.136,53.035,53.3725,46825160,52.7395
2018-04-24,52.6,52.85,50.5295,50.999,95205200,52.6955
2018-04-25,51.276,51.6245,50.7655,51.059,47822100,54.138
2018-04-26,51.4755,52.399,50.9095,52.002,41590660,54.8785
2018-04-27,52.3,52.475,51.2795,51.5025,32395920,54.913
2018-04-30,51.5005,51.85,50.8425,50.8665,33425080,55.01
2018-05-01,50.683,51.9235,50.4105,51.8655,28557140,53.9615
2018-05-02,51.405,52.0195,51.1435,51.219,32061620,54.0885
2018-05-03,50.95,51.484,50.3145,51.186,36301160,53.9295
2018-05-04,50.845,52.4255,50.845,52.4105,38773160,53.318
2018-05-07,52.4615,53.084,52.355,52.7395,29321300,53.979
2018-05-08,52.927,53.0275,52.3575,52.6955,24354420,53.4865
2018-05-09,52.905,54.272,52.8185,54.138,40656360,53.9845
2018-05-10,54.3015,55.022,54.282,54.8785,28860500,53.962
2018-05-11,54.68,55.0665,54.5455,54.913,25073300,53.783
2018-05-14,55.0,55.5375,54.9555,55.01,30361540,53.016
2018-05-15,54.5,54.5025,53.6735,53.9615,29897440,53.39
2018-05-16,53.8655,54.4635,53.813,54.0885,21946340,54.2495
2018-05-17,53.9945,54.3435,53.675,53.9295,20875320,55.975
2018-05-18,53.093,53.497,53.034,53.318,31304800,56.9645
2018-05-21,53.703,54.4,53.6825,53.979,20464220,56.983
2018-05-22,54.178,54.3295,53.3345,53.4865,21800040,56.844
2018-05-23,53.2565,54.039,53.0855,53.9845,21213660,56.193
2018-05-24,53.95,54.0235,53.3075,53.962,15335460,56.0435
2018-05-25,53.951,54.128,53.689,53.783,17988120,56.4995
2018-05-29,53.2445,53.6685,52.761,53.016,37302780,56.966
2018-05-30,53.1515,53.4605,52.8415,53.39,22769140,56.7395
2018-05-31,53.378,54.8595,53.378,54.2495,61766100,57.606
2018-06-01,54.9675,56.0,54.925,55.975,48431960,57.613
2018-06-04,56.1165,57.0945,56.1005,56.9645,37791580,58.673
2018-06-05,57.0495,57.287,56.6595,56.983,33559460,58.403
2018-06-06,57.1085,57.15,56.287,56.844,33964940,58.492
2018-06-07,56.566,56.791,55.826,56.193,30400400,57.883
2018-06-08,55.909,56.3335,55.6075,56.0435,25816900,57.774
2018-06-11,55.93,56.863,55.93,56.4995,21585880,56.2405
2018-06-12,56.5535,56.9895,56.537,56.966,18240360,55.923
2018-06-13,57.056,57.325,56.669,56.7395,30128140,55.199
2018-06-14,57.1925,57.7735,57.032,57.606,27017360,55.711
2018-06-15,57.443,57.671,57.1745,57.613,42449520,55.7825
2018-06-18,57.1825,58.7155,57.1795,58.673,28273840,56.373
2018-06-19,57.925,58.5635,57.7005,58.403,32420360,55.1445
2018-06-20,58.7655,59.3145,58.458,58.492,32970720,56.2135
2018-06-21,58.7425,58.865,57.6115,57.883,24762360,57.0085
2018-06-22,57.957,58.125,57.363,57.774,26219340,57.7025
2018-06-25,57.18,57.1955,55.639,56.2405,43146200,57.642
2018-06-26,56.4,56.6605,55.833,55.923,31264500,57.695
2018-06-27,56.067,56.592,55.181,55.199,25877840,59.174
2018-06-28,55.1045,56.1155,54.8005,55.711,21448760,59.441
2018-06-29,56.0,56.4115,55.75,55.7825,26302420,59.193
2018-07-02,54.95,56.4,54.69,56.373,24346220,59.94
2018-07-03,56.791,56.791,55.001,55.1445,13580680,59.794
2018-07-05,55.5265,56.375,55.424,56.2135,21333700,59.348
2018-07-06,56.179,57.0465,56.037,57.0085,19921580,59.2455
2018-07-09,57.424,57.7335,57.171,57.7025,18179380,60.275
2018-07-10,57.849,57.9795,57.4795,57.642,15968240,62.404
2018-07-11,57.2295,58.2145,57.05,57.695,22399860,63.185
2018-07-12,57.9945,59.2205,57.797,59.174,25037680,63.4165
2018-07-13,59.25,59.771,59.0,59.441,24441440,61.925
2018-07-16,59.4695,59.55,58.964,59.193,21113240,60.987
2018-07-17,58.611,60.152,58.53,59.94,32207060,60.863
2018-07-18,59.828,60.225,59.517,59.794,27872120,61.0005
2018-07-19,59.55,60.0,59.166,59.348,25533340,61.3075
2018-07-20,59.348,59.843,59.211,59.2455,24968000,61.1855
2018-07-23,59.0505,60.3245,59.05,60.275,52384680,61.2385
2018-07-24,63.1295,63.3,61.778,62.404,66364080,62.111
2018-07-25,61.9565,63.293,61.9565,63.185,42799980,62.2805
2018-07-26,62.55,63.4885,62.451,63.4165,48112760,62.455
2018-07-27,63.55,63.6945,61.55,61.925,42611160,61.8805
2018-07-30,61.4005,61.746,60.5735,60.987,36998080,61.7505
2018-07-31,61.0005,61.3795,60.28,60.863,32894440,62.105
2018-08-01,61.4,61.6735,60.5105,61.0005,31345280,60.719
2018-08-02,60.295,61.494,60.2395,61.3075,30625980,60.3245
2018-08-03,61.481,61.5,60.753,61.1855,21797920,60.048
2018-08-06,61.25,61.3045,60.79,61.2385,21634460,60.3885
2018-08-07,61.85,62.5585,61.8085,62.111,29879600,60.081
2018-08-08,62.0235,62.825,61.9005,62.2805,27418260,60.3665
2018-08-09,62.495,62.777,62.3005,62.455,16972020,60.269
2018-08-10,62.15,62.285,61.6,61.8805,22178380,61.0325
2018-08-13,61.849,62.4635,61.682,61.7505,19946920,62.091
2018-08-14,61.7595,62.2935,61.2555,62.105,26963880,61.5575
2018-08-15,61.463,61.762,60.4755,60.719,36576280,62.465
2018-08-16,61.2365,61.3,60.1275,60.3245,26863220,61.956
2018-08-17,60.1015,60.451,59.412,60.048,27792900,60.9095
2018-08-20,60.251,60.55,59.7315,60.3885,17415440,59.85
2018-08-21,60.4,60.863,60.0175,60.081,24111600,59.324
2018-08-22,60.0,60.592,59.95,60.3665,17747780,58.572
2018-08-23,60.357,61.064,60.212,60.269,19852080,58.2415
2018-08-24,60.441,61.0825,60.318,61.0325,18936800,58.232
2018-08-27,61.38,62.1545,61.286,62.091,23125100,58.868
2018-08-28,62.0645,62.1275,61.4345,61.5575,26080140,58.141
2018-08-29,61.8725,62.533,61.818,62.465,26186240,58.7665
2018-08-30,62.2115,62.682,61.6295,61.956,26628780,58.6265
2018-08-31,61.749,61.933,60.5645,60.9095,36328520,57.8025
2018-09-04,60.2135,60.6495,59.625,59.85,36620900,58.061
2018-09-05,59.69,59.9505,58.1,59.324,41226180,58.5545
2018-09-06,59.315,59.315,57.6,58.572,37769340,59.3435
2018-09-07,57.9335,58.763,57.861,58.2415,28028080,58.3045
2018-09-10,58.6095,58.727,58.0055,58.232,22315920,58.6685
2018-09-11,58.0815,58.934,57.812,58.868,24191300,59.2325
2018-09-12,58.636,58.9305,57.918,58.141,25909440,59.0245
2018-09-13,58.537,58.9305,58.1425,58.7665,28624280,59.732
2018-09-14,58.955,59.0215,58.4165,58.6265,18879560,59.6735
2018-09-17,58.507,58.862,57.7015,57.8025,26130440,59.7655
2018-09-18,57.8545,58.804,57.8545,58.061,24073720,60.0055
2018-09-19,58.249,58.6605,57.729,58.5545,23827720,60.1475
2018-09-20,58.9995,59.4945,58.668,59.3435,24507740,58.4095
2018-09-21,59.6,59.6105,58.302,58.3045,88111680,57.8675
2018-09-24,57.8585,58.9,57.3455,58.6685,25420340,57.4485
2018-09-25,58.8075,59.344,58.4,59.2325,19554620,56.941
2018-09-26,59.2575,59.7115,58.7385,59.0245,29245060,54.061
2018-09-27,59.3365,60.105,59.1815,59.732,25215080,53.966
2018-09-28,59.5935,59.7705,59.225,59.6735,27612580,55.504
2018-10-01,59.9945,60.495,59.515,59.7655,27152080,54.6125
2018-10-02,59.548,60.498,59.3315,60.0055,33758280,56.064
2018-10-03,60.25,60.3205,59.6915,60.1475,25124280,55.7845
2018-10-04,59.7665,59.8755,57.779,58.4095,44189800,54.3985
2018-10-05,58.375,58.675,57.256,57.8675,23689040,54.823
2018-10-08,57.5055,58.4,56.368,57.4485,38647100,55.058
2018-10-09,57.3075,57.7175,56.8785,56.941,26175280,55.1845
2018-10-10,56.554,56.6085,54.0565,54.061,53514840,52.5355
2018-10-11,53.647,55.32,53.4135,53.966,59002400,54.7785
2018-10-12,55.4,55.75,54.32,55.504,42026060,53.5735
2018-10-15,55.4455,55.6725,54.45,54.6125,27447860,51.004
2018-10-16,55.2295,56.211,55.125,56.064,38570800,51.8105
2018-10-17,56.323,56.4495,55.1095,55.7845,29344520,53.8385
2018-10-18,56.092,56.092,53.8545,54.3985,41890480,53.5
2018-10-19,54.6685,55.518,54.3875,54.823,25352980,52.8895
2018-10-22,55.153,55.6115,54.55,55.058,30284400,52.0045
2018-10-23,54.0445,55.3945,53.5,55.1845,36973080,52.7905
2018-10-24,55.2125,55.306,52.437,52.5355,39648600,54.6695
2018-10-25,53.5895,55.549,53.4775,54.7785,50916780,54.12
2018-10-26,51.8515,55.3265,51.7045,53.5735,83751720,53.3075
2018-10-29,54.1235,54.852,49.7915,51.004,77614460,51.9315
2018-10-30,50.423,51.8745,50.0375,51.8105,64253140,51.8025
2018-10-31,52.9905,54.597,52.85,53.8385,50595360,52.183
2018-11-01,53.79,54.199,53.123,53.5,29639580,53.2355
2018-11-02,53.6865,54.149,52.7305,52.8895,36780860,53.0745
2018-11-05,52.75,52.9235,51.062,52.0045,48828600,51.0
2018-11-06,51.974,53.2175,51.9035,52.7905,24666120,51.288
2018-11-07,53.45,54.773,53.295,54.6695,41167120,51.8805
2018-11-08,54.569,54.6635,53.61,54.12,29763640,51.194
2018-11-09,53.6995,53.778,52.6555,53.3075,26866260,52.431
2018-11-12,53.0695,53.106,51.55,51.9315,29435160,52.2205
2018-11-13,52.1645,52.8305,51.5575,51.8025,30274040,54.3115
2018-11-14,52.5,52.728,51.55,52.183,31318900,54.415
2018-11-15,52.2355,53.5925,51.589,53.2355,36721680,54.7215
2018-11-16,52.9705,53.35,52.449,53.0745,33162320,55.3215
2018-11-19,52.86,53.0395,50.813,51.0,37172280,52.541
2018-11-20,50.0,51.587,49.801,51.288,48982600,53.4365
2018-11-21,51.838,52.428,51.6735,51.8805,30685480,51.829
2018-11-23,51.5,51.8795,51.12,51.194,13829240,51.9775
2018-11-26,51.9175,52.4655,51.6955,52.431,38856440,52.5875
2018-11-27,52.05,52.879,51.9245,52.2205,36063280,53.184
2018-11-28,52.438,54.342,51.788,54.3115,49508380,53.095
2018-11-29,53.804,54.7125,53.8,54.415,29377180,52.105
2018-11-30,54.4535,54.7785,53.894,54.7215,51612240,50.8265
2018-12-03,56.157,56.2325,55.183,55.3215,39815160,51.4355
2018-12-04,55.156,55.221,52.499,52.541,46903320,51.1505
2018-12-06,51.713,53.56,51.5385,53.4365,55384500,50.4705
2018-12-07,53.0005,53.763,51.425,51.829,42024120,48.977
2018-12-10,51.7525,52.4225,51.1645,51.9775,36154500,48.811
2018-12-11,52.8245,53.03,51.992,52.5875,27894620,51.973
2018-12-12,53.4,54.0825,53.1395,53.184,30476080,52.194
2018-12-13,53.4035,53.988,52.6965,53.095,26595360,51.854
2018-12-14,52.499,53.13,52.0395,52.105,33732380,51.7805
2018-12-17,51.8755,52.6575,50.395,50.8265,47707280,52.2925
2018-12-18,51.3045,52.474,51.072,51.4355,43850660,50.803
2018-12-19,51.6995,53.1,50.4025,51.1505,49586760,53.5355
2018-12-20,50.9065,51.711,49.818,50.4705,53469280,53.4195
2018-12-21,50.765,51.201,48.6845,48.977,91917820,53.814
2018-12-24,48.695,50.177,48.5055,48.811,31806560,53.733
2018-12-26,49.4505,52.0,49.15,51.973,47465400,53.5165
2018-12-27,50.8575,52.1945,49.85,52.194,42195540,52.8595
2018-12-28,52.481,52.778,51.655,51.854,28275440,52.2345
2018-12-31,52.548,52.635,51.1795,51.7805,29874440,53.8575
2019-01-02,50.8285,52.616,50.7855,52.2925,30652160,54.0485
2019-01-03,52.05,52.849,50.7035,50.803,36821320,54.495
2019-01-04,51.6295,53.542,51.371,53.5355,41877880,54.913
2019-01-07,53.575,53.7,52.738,53.4195,39637480,53.526
2019-01-08,53.8055,54.228,53.0265,53.814,35305340,53.7785
2019-01-09,54.0825,54.1315,53.32,53.733,23985440,53.695
2019-01-10,53.383,53.5575,52.8855,53.5165,29128420,54.5495
2019-01-11,53.159,53.189,52.424,52.8595,30415120,53.504
2019-01-14,52.346,52.5765,52.063,52.2345,22885260,53.031
2019-01-15,52.5085,54.0025,52.367,53.8575,29271400,54.453
2019-01-16,54.0,54.619,53.967,54.0485,26636380,55.8185
2019-01-17,53.9735,54.59,53.675,54.495,24853280,55.5375
2019-01-18,55.0,55.4175,54.545,54.913,39111180,56.64
2019-01-22,54.4,54.5755,53.1735,53.526,32270540,57.2995
2019-01-23,53.8675,54.2465,52.9875,53.7785,19339120,55.7615
2019-01-24,53.824,53.974,53.035,53.695,27233460,54.9355
2019-01-25,54.25,54.7,54.091,54.5495,22384320,54.753
2019-01-28,54.0055,54.15,53.19,53.504,25685620,54.7505
2019-01-29,53.634,53.7575,52.793,53.031,20436380,56.0685
2019-01-30,53.4215,54.55,53.3425,54.453,25596440,56.008
2019-01-31,55.15,55.8665,54.7705,55.8185,30766480,56.0835
2019-02-01,55.62,56.25,55.2445,55.5375,29244160,55.6825
2019-02-04,55.633,56.64,55.451,56.64,51529400,55.928
2019-02-05,56.242,57.3425,55.8625,57.2995,71043880,55.69
2019-02-06,56.9785,57.35,55.6385,55.7615,42111840,54.8485
2019-02-07,55.208,55.242,54.3,54.9355,40896540,55.5185
2019-02-08,54.35,54.9455,54.3275,54.753,21515380,55.47
2019-02-11,54.8475,55.2975,54.643,54.7505,21303880,55.7565
2019-02-12,55.34,56.265,55.2925,56.0685,32190260,55.8025
2019-02-13,56.2495,56.7365,55.925,56.008,20995620,55.996
2019-02-14,55.9025,56.4115,55.5225,56.0835,18952640,57.0495
2019-02-15,56.504,56.5835,55.5325,55.6825,28996600,57.39
2019-02-19,55.5,56.0945,55.5,55.928,20932560,58.1015
2019-02-20,55.9995,56.1705,55.264,55.69,21756340,57.893
2019-02-21,55.542,55.597,54.626,54.8485,28309460,57.165
2019-02-22,55.045,55.562,54.78,55.5185,20990900,57.116
2019-02-25,55.8,55.927,55.3635,55.47,28261220,58.788
2019-02-26,55.2875,55.9755,54.996,55.7565,29434860,59.66
2019-02-27,55.3475,55.899,55.05,55.8025,19375200,59.666
2019-02-28,55.565,56.3825,55.5505,55.996,30852180,59.2775
2019-03-01,56.245,57.1485,56.2375,57.0495,29006320,59.223
2019-03-04,57.3495,57.914,56.5345,57.39,28920940,59.213
2019-03-05,57.503,58.4805,57.31,58.1015,28863480,59.9425
2019-03-06,58.1245,58.3785,57.7745,57.893,21985780,61.1985
2019-03-07,57.786,57.838,56.7455,57.165,23331180,61.577
2019-03-08,56.3365,57.354,56.165,57.116,24249780,60.275
2019-03-11,57.2225,58.8095,57.2225,58.788,34383840,59.65
2019-03-12,58.913,60.0,58.913,59.66,40262300,59.231
2019-03-13,60.0325,60.0465,59.597,59.666,28718720,58.651
2019-03-14,59.7255,59.894,59.224,59.2775,23456300,58.4245
2019-03-15,59.669,59.8285,59.1305,59.223,49199140,58.6655
2019-03-18,59.165,59.5,58.871,59.213,25852660,59.7215
2019-03-19,59.4405,60.0,59.2935,59.9425,30413760,60.0245
2019-03-20,59.8675,61.357,59.8085,61.1985,44555720,60.296
2019-03-21,60.8,61.5895,60.6575,61.577,24080900,60.75
2019-03-22,61.316,61.5,60.1415,60.275,34284940,60.3575
